Year,Office,County,Party,Votes,Percent,GEOID20,
2022,State House Representative,GREENE,Republican,8379,64.33,42059,
2022,State House Representative,HUNTINGDON,Republican,13603,74.03,42061,
2022,State House Representative,INDIANA,Republican,24118,76.03,42063,
2022,State House Representative,JEFFERSON,Republican,15535,100.00,42065,
2022,State House Representative,JUNIATA,Republican,7622,100.00,42067,
2022,State House Representative,LACKAWANNA,Republican,35042,39.67,42069,
2022,State House Representative,LANCASTER,Republican,149183,75.69,42071,
2022,State House Representative,LAWRENCE,Republican,21807,64.09,42073,
2022,State House Representative,LEBANON,Republican,37064,66.05,42075,
2022,State House Representative,LEHIGH,Republican,60174,50.65,42077,
2022,State House Representative,LUZERNE,Republican,70075,64.37,42079,
2022,State House Representative,LYCOMING,Republican,38386,100.00,42081,
2022,State House Representative,McKEAN,Republican,12984,100.00,42083,
2022,State House Representative,MERCER,Republican,29336,69.59,42085,
2022,State House Representative,MIFFLIN,Republican,13668,85.78,42087,
2022,State House Representative,MONROE,Republican,28372,48.54,42089,
2022,State House Representative,MONTGOMERY,Republican,150934,36.92,42091,
2022,State House Representative,MONTOUR,Republican,6165,100.00,42093,
2022,State House Representative,NORTHAMPTON,Republican,50867,45.66,42095,
2022,State House Representative,NORTHUMBERLAND,Republican,26439,86.12,42097,
2022,State House Representative,PERRY,Republican,17011,100.00,42099,
2022,State House Representative,PHILADELPHIA,Republican,36963,8.46,42101,
2022,State House Representative,PIKE,Republican,14278,60.01,42103,
2022,State House Representative,POTTER,Republican,6414,100.00,42105,
2022,State House Representative,SCHUYLKILL,Republican,39869,72.15,42107,
2022,State House Representative,SNYDER,Republican,12513,100.00,42109,
2022,State House Representative,SOMERSET,Republican,28970,100.00,42111,
2022,State House Representative,SULLIVAN,Republican,2431,100.00,42113,
2022,State House Representative,SUSQUEHANNA,Republican,14611,100.00,42115,
2022,State House Representative,TIOGA,Republican,14611,100.00,42117,
2022,State House Representative,UNION,Republican,10563,77.19,42119,
2022,State House Representative,VENANGO,Republican,17090,100.00,42121,
2022,State House Representative,WARREN,Republican,12463,100.00,42123,
2022,State House Representative,WASHINGTON,Republican,62457,84.61,42125,
2022,State House Representative,WAYNE,Republican,15390,82.12,42127,
2022,State House Representative,WESTMORELAND,Republican,110329,80.90,42129,
2022,State House Representative,WYOMING,Republican,9692,100.00,42131,
2022,State House Representative,YORK,Republican,123052,75.68,42133,
2022,State Senator,ALLEGHENY,Republican,56139,26.37,42003,
2022,State Senator,BEAVER,Republican,2201,100.00,42007,
2022,State Senator,BEDFORD,Republican,18340,84.32,42009,
2022,State Senator,BERKS,Republican,,0.00,42011,
2022,State Senator,BLAIR,Republican,36932,73.64,42013,
2022,State Senator,BUCKS,Republican,151934,48.66,42017,
2022,State Senator,CHESTER,Republican,43497,44.60,42029,
2022,State Senator,CRAWFORD,Republican,24287,75.16,42039,
2022,State Senator,CUMBERLAND,Republican,50707,58.98,42041,
2022,State Senator,DAUPHIN,Republican,8539,77.08,42043,
2022,State Senator,DELAWARE,Republican,49586,37.48,42045,
2022,State Senator,FAYETTE,Republican,31166,67.21,42051,
2022,State Senator,FULTON,Republican,5349,85.96,42057,
2022,State Senator,GREENE,Republican,10559,100.00,42059,
2022,State Senator,HUNTINGDON,Republican,13969,76.21,42061,
2022,State Senator,JUNIATA,Republican,7681,80.15,42067,
2022,State Senator,LACKAWANNA,Republican,36649,41.71,42069,
2022,State Senator,LANCASTER,Republican,103234,96.32,42071,
2022,State Senator,LAWRENCE,Republican,19421,66.93,42073,
2022,State Senator,LEBANON,Republican,38232,68.21,42075,
2022,State Senator,LEHIGH,Republican,63078,46.60,42077,
2022,State Senator,LUZERNE,Republican,43922,57.23,42079,
2022,State Senator,MERCER,Republican,32292,71.46,42085,
2022,State Senator,MIFFLIN,Republican,12932,77.80,42087,
2022,State Senator,MONROE,Republican,31808,54.35,42089,
2022,State Senator,MONTGOMERY,Republican,126474,40.05,42091,
2022,State Senator,NORTHAMPTON,Republican,58899,45.68,42095,
2022,State Senator,PERRY,Republican,14992,75.77,42099,
2022,State Senator,PHILADELPHIA,Republican,7660,5.02,42101,
2022,State Senator,PIKE,Republican,16025,63.93,42103,
2022,State Senator,SOMERSET,Republican,26211,80.79,42111,
2022,State Senator,SUSQUEHANNA,Republican,12417,71.87,42115,
2022,State Senator,WASHINGTON,Republican,65529,100.00,42125,
2022,State Senator,WAYNE,Republican,16163,71.55,42127,
2022,State Senator,WESTMORELAND,Republican,1135,64.42,42129,
2022,State Senator,WYOMING,Republican,8737,74.35,42131,
2022,State Senator,YORK,Republican,75419,66.90,42133,
2022,US Congress,ADAMS,Republican,34978,100.00,42001,
2022,US Congress,ALLEGHENY,Republican,233060,41.41,42003,
2022,US Congress,ARMSTRONG,Republican,21062,74.68,42005,
2022,US Congress,BEAVER,Republican,42568,58.20,42007,
2022,US Congress,BEDFORD,Republican,19607,100.00,42009,
2022,US Congress,BERKS,Republican,77985,52.96,42011,
2022,US Congress,BLAIR,Republican,40655,100.00,42013,
2022,US Congress,BRADFORD,Republican,17053,73.84,42015,
2022,US Congress,BUCKS,Republican,171651,55.04,42017,
2022,US Congress,BUTLER,Republican,61351,65.83,42019,
2022,US Congress,CAMBRIA,Republican,44754,100.00,42021,
2022,US Congress,CAMERON,Republican,1448,77.02,42023,
2022,US Congress,CARBON,Republican,16844,64.70,42025,
2022,US Congress,CENTRE,Republican,30958,50.14,42027,
2022,US Congress,CHESTER,Republican,105966,41.03,42029,
2022,US Congress,CLARION,Republican,11762,77.16,42031,
2022,US Congress,CLEARFIELD,Republican,24079,76.80,42033,
2022,US Congress,CLINTON,Republican,9879,70.51,42035,
2022,US Congress,COLUMBIA,Republican,38905,82.65,42037,
2022,US Congress,CRAWFORD,Republican,,0.00,42039,
2022,US Congress,CUMBERLAND,Republican,65458,57.39,42041,
2022,US Congress,DAUPHIN,Republican,55140,48.34,42043,
2022,US Congress,DELAWARE,Republican,94000,37.76,42045,
2022,US Congress,ELK,Republican,10249,75.26,42047,
2022,US Congress,ERIE,Republican,49263,46.61,42049,
2022,US Congress,FAYETTE,Republican,32739,100.00,42051,
2022,US Congress,FOREST,Republican,1600,73.33,42053,
2022,US Congress,FRANKLIN,Republican,53203,100.00,42055,
2022,US Congress,FULTON,Republican,5619,100.00,42057,
2022,US Congress,GREENE,Republican,10209,100.00,42059,
2022,US Congress,HUNTINGDON,Republican,15287,100.00,42061,
2022,US Congress,INDIANA,Republican,25167,97.85,42063,
2022,US Congress,JEFFERSON,Republican,14189,80.28,42065,
2022,US Congress,JUNIATA,Republican,8269,100.00,42067,
2022,US Congress,LACKAWANNA,Republican,36483,40.96,42069,
2022,US Congress,LANCASTER,Republican,131511,58.72,42071,
2022,US Congress,LAWRENCE,Republican,23142,64.01,42073,
2022,US Congress,LEBANON,Republican,37802,67.29,42075,
2022,US Congress,LEHIGH,Republican,62343,45.81,42077,
2022,US Congress,LUZERNE,Republican,63492,54.76,42079,
2022,US Congress,LYCOMING,Republican,32959,71.79,42081,
2022,US Congress,McKEAN,Republican,11167,76.20,42083,
2022,US Congress,MERCER,Republican,28710,63.99,42085,
2022,US Congress,MIFFLIN,Republican,14004,100.00,42087,
2022,US Congress,MONROE,Republican,27675,47.26,42089,
2022,US Congress,MONTGOMERY,Republican,151088,36.71,42091,
2022,US Congress,MONTOUR,Republican,4947,63.21,42093,
2022,US Congress,NORTHAMPTON,Republican,62800,48.51,42095,
2022,US Congress,NORTHUMBERLAND,Republican,22986,70.34,42097,
2022,US Congress,PERRY,Republican,16534,100.00,42099,
2022,US Congress,PHILADELPHIA,Republican,50258,10.67,42101,
2022,US Congress,PIKE,Republican,14844,59.68,42103,
2022,US Congress,POTTER,Republican,5824,82.63,42105,
2022,US Congress,SCHUYLKILL,Republican,38972,70.49,42107,
2022,US Congress,SNYDER,Republican,11229,73.89,42109,
2022,US Congress,SOMERSET,Republican,27815,100.00,42111,
2022,US Congress,SULLIVAN,Republican,2184,72.75,42113,
2022,US Congress,SUSQUEHANNA,Republican,12281,71.71,42115,
2022,US Congress,TIOGA,Republican,12815,77.84,42117,
2022,US Congress,UNION,Republican,9881,61.79,42119,
2022,US Congress,VENANGO,Republican,14868,71.63,42121,
2022,US Congress,WARREN,Republican,11235,70.33,42123,
2022,US Congress,WASHINGTON,Republican,63293,100.00,42125,
2022,US Congress,WAYNE,Republican,14571,64.81,42127,
2022,US Congress,WESTMORELAND,Republican,112245,86.21,42129,
2022,US Congress,WYOMING,Republican,8014,68.62,42131,
2022,US Congress,YORK,Republican,118965,63.95,42133,
2022,US Senator,ADAMS,Republican,29039,62.56,42001,
2022,US Senator,ALLEGHENY,Republican,200632,34.97,42003,
2022,US Senator,ARMSTRONG,Republican,19575,68.89,42005,
2022,US Senator,BEAVER,Republican,38772,52.79,42007,
2022,US Senator,BEDFORD,Republican,17954,80.72,42009,
2022,US Senator,BERKS,Republican,77621,50.61,42011,
2022,US Senator,BLAIR,Republican,34214,68.13,42013,
2022,US Senator,BRADFORD,Republican,16033,68.28,42015,
2022,US Senator,BUCKS,Republican,141339,44.97,42017,
2022,US Senator,BUTLER,Republican,57168,61.25,42019,
2022,US Senator,CAMBRIA,Republican,35847,63.62,42021,
2022,US Senator,CAMERON,Republican,1247,66.12,42023,
2022,US Senator,CARBON,Republican,15659,59.69,42025,
2022,US Senator,CENTRE,Republican,27902,44.96,42027,
2022,US Senator,CHESTER,Republican,104020,40.32,42029,
2022,US Senator,CLARION,Republican,10620,69.09,42031,
2022,US Senator,CLEARFIELD,Republican,21948,69.90,42033,
2022,US Senator,CLINTON,Republican,8791,62.72,42035,
2022,US Senator,COLUMBIA,Republican,14830,59.93,42037,
2022,US Senator,CRAWFORD,Republican,20992,63.55,42039,
2022,US Senator,CUMBERLAND,Republican,59663,51.47,42041,
2022,US Senator,DAUPHIN,Republican,50141,43.81,42043,
2022,US Senator,DELAWARE,Republican,87322,34.84,42045,
2022,US Senator,ELK,Republican,9128,67.02,42047,
2022,US Senator,ERIE,Republican,46507,43.98,42049,
2022,US Senator,FAYETTE,Republican,28234,60.30,42051,
2022,US Senator,FOREST,Republican,1434,65.72,42053,
2022,US Senator,FRANKLIN,Republican,44819,68.72,42055,
2022,US Senator,FULTON,Republican,5171,82.79,42057,
2022,US Senator,GREENE,Republican,8348,63.77,42059,
2022,US Senator,HUNTINGDON,Republican,13035,71.37,42061,
2022,US Senator,INDIANA,Republican,20769,63.41,42063,
2022,US Senator,JEFFERSON,Republican,13139,73.87,42065,
2022,US Senator,JUNIATA,Republican,7265,74.68,42067,
2022,US Senator,LACKAWANNA,Republican,36534,41.08,42069,
2022,US Senator,LANCASTER,Republican,124798,55.58,42071,
2022,US Senator,LAWRENCE,Republican,21531,59.47,42073,
2022,US Senator,LEBANON,Republican,35023,62.00,42075,
2022,US Senator,LEHIGH,Republican,59219,43.45,42077,
2022,US Senator,LUZERNE,Republican,61978,53.28,42079,
2022,US Senator,LYCOMING,Republican,31171,67.42,42081,
2022,US Senator,McKEAN,Republican,10076,68.77,42083,
2022,US Senator,MERCER,Republican,27049,59.64,42085,
2022,US Senator,MIFFLIN,Republican,12263,73.06,42087,
2022,US Senator,MONROE,Republican,26746,45.54,42089,
2022,US Senator,MONTGOMERY,Republican,143077,34.65,42091,
2022,US Senator,MONTOUR,Republican,4328,55.25,42093,
2022,US Senator,NORTHAMPTON,Republican,59860,46.05,42095,
2022,US Senator,NORTHUMBERLAND,Republican,20992,63.82,42097,
2022,US Senator,PERRY,Republican,13956,68.98,42099,
2022,US Senator,PHILADELPHIA,Republican,78408,15.71,42101,
2022,US Senator,PIKE,Republican,14792,58.71,42103,
2022,US Senator,POTTER,Republican,5486,77.18,42105,
2022,US Senator,SCHUYLKILL,Republican,35293,63.69,42107,
2022,US Senator,SNYDER,Republican,10657,69.49,42109,
2022,US Senator,SOMERSET,Republican,23964,73.67,42111,
2022,US Senator,SULLIVAN,Republican,2023,67.08,42113,
2022,US Senator,SUSQUEHANNA,Republican,11520,66.55,42115,
2022,US Senator,TIOGA,Republican,11988,72.08,42117,
2022,US Senator,UNION,Republican,9401,58.41,42119,
2022,US Senator,VENANGO,Republican,13406,64.29,42121,
2022,US Senator,WARREN,Republican,10175,63.23,42123,
2022,US Senator,WASHINGTON,Republican,52337,55.77,42125,
2022,US Senator,WAYNE,Republican,14425,63.51,42127,
2022,US Senator,WESTMORELAND,Republican,98238,58.47,42129,
2022,US Senator,WYOMING,Republican,7338,62.30,42131,
2022,US Senator,YORK,Republican,109631,58.77,42133,
2020,Attorney General,Adams,All,55884,100.00,42001,
2020,Attorney General,Allegheny,All,714494,100.00,42003,
2020,Attorney General,Armstrong,All,36070,100.00,42005,
2020,Attorney General,Beaver,All,93437,100.00,42007,
2020,Attorney General,Bedford,All,27270,100.00,42009,
2020,Attorney General,Berks,All,202437,100.00,42011,
2020,Attorney General,Blair,All,63096,100.00,42013,
2020,Attorney General,Bradford,All,29563,100.00,42015,
2020,Attorney General,Bucks,All,391455,100.00,42017,
2020,Attorney General,Butler,All,111928,100.00,42019,
2020,Attorney General,Cambria,All,69977,100.00,42021,
2020,Attorney General,Cameron,All,2412,100.00,42023,
2020,Attorney General,Carbon,All,33057,100.00,42025,
2020,Attorney General,Centre,All,76669,100.00,42027,
2020,Attorney General,Chester,All,311837,100.00,42029,
2020,Attorney General,Clarion,All,19317,100.00,42031,
2020,Attorney General,Clearfield,All,38996,100.00,42033,
2020,Attorney General,Clinton,All,17437,100.00,42035,
2020,Attorney General,Columbia,All,30721,100.00,42037,
2020,Attorney General,Crawford,All,41359,100.00,42039,
2020,Attorney General,Cumberland,All,140034,100.00,42041,
2020,Attorney General,Dauphin,All,145349,100.00,42043,
2020,Attorney General,Delaware,All,323754,100.00,42045,
2020,Attorney General,Elk,All,16741,100.00,42047,
2020,Attorney General,Erie,All,133848,100.00,42049,
2020,Attorney General,Fayette,All,60895,100.00,42051,
2020,Attorney General,Forest,All,2617,100.00,42053,
2020,Attorney General,Franklin,All,79413,100.00,42055,
2020,Attorney General,Fulton,All,7814,100.00,42057,
2020,Attorney General,Greene,All,17264,100.00,42059,
2020,Attorney General,Huntingdon,All,22495,100.00,42061,
2020,Attorney General,Indiana,All,40815,100.00,42063,
2020,Attorney General,Jefferson,All,22832,100.00,42065,
2020,Attorney General,Juniata,All,11868,100.00,42067,
2020,Attorney General,Lackawanna,All,112894,100.00,42069,
2020,Attorney General,Lancaster,All,276008,100.00,42071,
2020,Attorney General,Lawrence,All,45280,100.00,42073,
2020,Attorney General,Lebanon,All,70594,100.00,42075,
2020,Attorney General,Lehigh,All,181047,100.00,42077,
2020,Attorney General,Luzerne,All,150297,100.00,42079,
2020,Attorney General,Lycoming,All,58819,100.00,42081,
2020,Attorney General,McKean,All,19139,100.00,42083,
2020,Attorney General,Mercer,All,57040,100.00,42085,
2020,Attorney General,Mifflin,All,21192,100.00,42087,
2020,Attorney General,Monroe,All,81069,100.00,42089,
2020,Attorney General,Montgomery,All,504330,100.00,42091,
2020,Attorney General,Montour,All,9675,100.00,42093,
2020,Attorney General,Northampton,All,165402,100.00,42095,
2020,Attorney General,Northumberland,All,42079,100.00,42097,
2020,Attorney General,Perry,All,24433,100.00,42099,
2020,Attorney General,Philadelphia,All,708325,100.00,42101,
2020,Attorney General,Pike,All,32064,100.00,42103,
2020,Attorney General,Potter,All,8920,100.00,42105,
2020,Attorney General,Schuylkill,All,69699,100.00,42107,
2020,Attorney General,Snyder,All,18849,100.00,42109,
2020,Attorney General,Somerset,All,40253,100.00,42111,
2020,Attorney General,Sullivan,All,3543,100.00,42113,
2020,Attorney General,Susquehanna,All,21441,100.00,42115,
2020,Attorney General,Tioga,All,20734,100.00,42117,
2020,Attorney General,Union,All,19874,100.00,42119,
2020,Attorney General,Venango,All,26225,100.00,42121,
2020,Attorney General,Warren,All,20173,100.00,42123,
2020,Attorney General,Washington,All,117402,100.00,42125,
2020,Attorney General,Wayne,All,27585,100.00,42127,
2020,Attorney General,Westmoreland,All,204082,100.00,42129,
2020,Attorney General,Wyoming,All,14649,100.00,42131,
2020,Attorney General,York,All,235689,100.00,42133,
2020,Auditor,Adams,All,55554,100.00,42001,
2020,Auditor,Allegheny,All,705771,100.00,42003,
2020,Auditor,Armstrong,All,35787,100.00,42005,
2020,Auditor,Beaver,All,92945,100.00,42007,
2020,Auditor,Bedford,All,27110,100.00,42009,
2020,Auditor,Berks,All,200830,100.00,42011,
2020,Auditor,Blair,All,62758,100.00,42013,
2020,Auditor,Bradford,All,29288,100.00,42015,
2020,Auditor,Bucks,All,388745,100.00,42017,
2020,Auditor,Butler,All,110680,100.00,42019,
2020,Auditor,Cambria,All,69424,100.00,42021,
2020,Auditor,Cameron,All,2387,100.00,42023,
2020,Auditor,Carbon,All,32784,100.00,42025,
2020,Auditor,Centre,All,76146,100.00,42027,
2020,Auditor,Chester,All,310784,100.00,42029,
2020,Auditor,Clarion,All,19203,100.00,42031,
2020,Auditor,Clearfield,All,38812,100.00,42033,
2020,Auditor,Clinton,All,17325,100.00,42035,
2020,Auditor,Columbia,All,30425,100.00,42037,
2020,Auditor,Crawford,All,41139,100.00,42039,
2020,Auditor,Cumberland,All,139434,100.00,42041,
2020,Auditor,Dauphin,All,143683,100.00,42043,
2020,Auditor,Delaware,All,321926,100.00,42045,
2020,Auditor,Elk,All,16629,100.00,42047,
2020,Auditor,Erie,All,132260,100.00,42049,
2020,Auditor,Fayette,All,60165,100.00,42051,
2020,Auditor,Forest,All,2595,100.00,42053,
2020,Auditor,Franklin,All,79096,100.00,42055,
2020,Auditor,Fulton,All,7761,100.00,42057,
2020,Auditor,Greene,All,17015,100.00,42059,
2020,Auditor,Huntingdon,All,22343,100.00,42061,
2020,Auditor,Indiana,All,40511,100.00,42063,
2020,Auditor,Jefferson,All,22508,100.00,42065,
2020,Auditor,Juniata,All,11783,100.00,42067,
2020,Auditor,Lackawanna,All,111051,100.00,42069,
2020,Auditor,Lancaster,All,274617,100.00,42071,
2020,Auditor,Lawrence,All,44916,100.00,42073,
2020,Auditor,Lebanon,All,70168,100.00,42075,
2020,Auditor,Lehigh,All,180141,100.00,42077,
2020,Auditor,Luzerne,All,148053,100.00,42079,
2020,Auditor,Lycoming,All,58601,100.00,42081,
2020,Auditor,McKean,All,19062,100.00,42083,
2020,Auditor,Mercer,All,56660,100.00,42085,
2020,Auditor,Mifflin,All,21004,100.00,42087,
2020,Auditor,Monroe,All,80599,100.00,42089,
2020,Auditor,Montgomery,All,500749,100.00,42091,
2020,Auditor,Montour,All,9587,100.00,42093,
2020,Auditor,Northampton,All,162603,100.00,42095,
2020,Auditor,Northumberland,All,41729,100.00,42097,
2020,Auditor,Perry,All,24229,100.00,42099,
2020,Auditor,Philadelphia,All,701099,100.00,42101,
2020,Auditor,Pike,All,31872,100.00,42103,
2020,Auditor,Potter,All,8860,100.00,42105,
2020,Auditor,Schuylkill,All,69151,100.00,42107,
2020,Auditor,Snyder,All,18680,100.00,42109,
2020,Auditor,Somerset,All,40011,100.00,42111,
2020,Auditor,Sullivan,All,3497,100.00,42113,
2020,Auditor,Susquehanna,All,21258,100.00,42115,
2020,Auditor,Tioga,All,20603,100.00,42117,
2020,Auditor,Union,All,19786,100.00,42119,
2020,Auditor,Venango,All,26081,100.00,42121,
2020,Auditor,Warren,All,20064,100.00,42123,
2020,Auditor,Washington,All,116348,100.00,42125,
2020,Auditor,Wayne,All,27341,100.00,42127,
2020,Auditor,Westmoreland,All,202031,100.00,42129,
2020,Auditor,Wyoming,All,14507,100.00,42131,
2020,Auditor,York,All,234650,100.00,42133,
2020,State House Representative,Adams,All,46127,100.00,42001,
2020,State House Representative,Allegheny,All,663619,100.00,42003,
2020,State House Representative,Armstrong,All,32707,100.00,42005,
2020,State House Representative,Beaver,All,91719,100.00,42007,
2020,State House Representative,Bedford,All,25208,100.00,42009,
2020,State House Representative,Berks,All,195515,100.00,42011,
2020,State House Representative,Blair,All,59553,100.00,42013,
2020,State House Representative,Bradford,All,29142,100.00,42015,
